 # New Simulation
           # time                x                y                z             Mass           Radius      Temperature             n_SN         Eint_inj           Ek_inj
  1.316114302E+15  5.831455078E+20  4.384892578E+20 -2.365732422E+20  1.191852507E+36  9.643633802E+19  4.197003716E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.318223342E+15 -2.862988281E+20  3.947910156E+20 -3.345175781E+20  9.924359007E+35  1.024653628E+20  5.040334996E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.320316144E+15 -2.832851563E+20  4.641054687E+20  1.506835938E+20  1.543600644E+36  2.983505896E+20  3.240611113E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
 # Simulation Res
           # time                x                y                z             Mass           Radius      Temperature             n_SN         Eint_inj           Ek_inj
  1.324517205E+15 -5.123242188E+20 -4.219140625E+19 -1.989023437E+20  5.001234478E+35  3.013688887E+20  1.000194937E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.326637862E+15 -4.279414062E+20 -4.399960938E+20 -3.676679688E+20  2.749000765E+35  3.013690678E+20  1.819646421E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.328747877E+15  7.534179687E+20 -2.712304687E+20 -1.145195312E+20  4.518873914E+35  3.013689953E+20  1.106959277E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.330822906E+15 -2.591757813E+20 -4.641054688E+20 -1.024648438E+20  3.584929716E+35  3.013690173E+20  1.395343786E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.335054266E+15 -1.506835938E+19  4.731464844E+20  3.104082031E+20  1.615063179E+36  1.084924812E+20  3.097222120E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.337138676E+15  1.265742187E+20  6.087617188E+20 -6.027343750E+18  4.721370799E+35  3.013688636E+20  1.059482429E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.339239704E+15 -1.506835937E+18  9.191699219E+19  1.371220703E+20  1.547308910E+36  8.739463555E+19  3.232844696E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.341332280E+15 -3.073945312E+20 -5.846523437E+20 -6.027343750E+18  1.149751073E+35  3.013691050E+20  4.350689048E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.345555376E+15  2.230117187E+20  3.435585937E+20 -1.989023437E+20  1.206376333E+36  1.958861101E+20  4.146475080E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.347659567E+15  3.315039063E+20 -6.208164062E+20 -1.024648438E+20  8.096223571E+35  3.013688618E+20  6.178447715E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.349758031E+15  7.534179687E+20 -1.747929687E+20  1.627382812E+20  1.382548745E+36  2.079422888E+20  3.618107080E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.351854493E+15 -5.967070313E+20 -5.725976563E+20  3.013671875E+19  1.382763841E+36  2.923245840E+20  3.617544264E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.353960431E+15  6.328710938E+20 -7.534179687E+20 -3.917773438E+20  1.704903147E+36  2.139649427E+20  2.934013824E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.356061967E+15 -4.490371094E+20 -3.224628906E+20  1.295878906E+20  1.512614537E+36  1.476735367E+20  3.306995456E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.358170774E+15 -5.725976563E+20  7.835546875E+19 -9.041015625E+19  4.126378860E+35  3.013687869E+20  1.212251607E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.360262482E+15 -3.194492188E+20  5.967070313E+20 -1.024648438E+20  1.857212104E+35  3.013689688E+20  2.693396942E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.362379607E+15 -6.328710937E+20 -3.315039062E+20 -1.145195312E+20  1.505855884E+36  2.832887891E+20  3.321838070E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
 # Simulation Res
           # time                x                y                z             Mass           Radius      Temperature             n_SN         Eint_inj           Ek_inj
  1.364469379E+15 -1.024648438E+20 -5.484882813E+20  6.027343750E+18  3.069500141E+35  3.013688532E+20  1.629649510E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.366567931E+15 -7.051992187E+20  4.219140625E+19 -1.024648438E+20  1.665180204E+36  2.953440807E+20  3.004004845E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.368675418E+15 -3.164355469E+19 -1.160263672E+20 -3.465722656E+19  1.873159085E+36  8.739464895E+19  2.670466936E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.370773372E+15  6.539667969E+20  5.093105469E+20  5.756113281E+20  1.763364638E+34  3.616594520E+19  2.836741360E+08  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.372890406E+15  2.832851563E+20 -5.002695313E+20 -1.024648438E+20  1.340674836E+36  2.742421728E+20  3.731113070E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.375000442E+15 -7.564316406E+20  5.936933594E+20  5.725976563E+19  1.491940115E+36  8.739929360E+19  3.352821840E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.377086633E+15 -6.931445313E+20 -2.953398438E+20 -1.265742187E+20  1.481501794E+36  3.013688604E+20  3.376445052E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.379197265E+15 -4.882148437E+20  1.808203125E+19  9.041015625E+19  8.961583696E+35  3.013686325E+20  5.581836394E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.381284457E+15 -2.109570313E+20 -5.243789063E+20 -5.424609375E+19  2.215853151E+35  3.013690687E+20  2.257464309E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.383398233E+15  7.654726562E+20 -2.591757813E+20  3.013671875E+19  1.005725768E+36  2.079414554E+20  4.973730974E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.385506375E+15 -6.208164062E+20 -6.449257813E+20 -6.328710937E+20  3.704624075E+35  2.821547071E+20  1.350260998E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.387600413E+15  1.958886719E+20  2.742441406E+20 -4.520507812E+19  1.283610783E+36  1.989016623E+20  3.896983001E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.389696311E+15  5.846523437E+20  6.810898438E+20 -5.364335937E+20  1.533441496E+36  1.898583767E+20  3.262080370E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.391812340E+15  1.958886719E+20  2.742441406E+20 -4.520507812E+19  1.366005450E+36  2.049279854E+20  3.661924922E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.393907315E+15  6.208164063E+20  4.520507813E+20  7.654726562E+20  1.611155825E+36  1.362973994E+20  3.104733461E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.396000155E+15 -4.399960938E+20 -2.471210937E+20 -1.808203125E+19  1.312655858E+36  2.591788764E+20  3.810754639E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.398110597E+15  1.958886719E+20  2.742441406E+20 -4.520507812E+19  1.396636062E+36  2.109555914E+20  3.581612660E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.400202929E+15  1.958886719E+20  2.742441406E+20 -4.520507812E+19  1.498555276E+36  2.139717660E+20  3.338021281E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.402311719E+15 -5.635566406E+20 -3.013671875E+18  1.958886719E+20  1.780091698E+36  2.139719827E+20  2.810085237E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.404410947E+15  7.398564453E+20  4.806806641E+20 -1.582177734E+20  1.439197432E+36  2.712367436E+19  3.475693669E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.406521223E+15 -6.690351562E+20 -3.315039062E+20 -4.520507812E+20  2.079169589E+35  3.013690678E+20  2.405868876E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.408630093E+15  1.145195312E+20  6.690351562E+20 -2.350664063E+20  4.218737020E+35  3.013688702E+20  1.185712543E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.410714356E+15  6.449257812E+20  2.471210938E+20  4.882148437E+20  1.633596945E+36  2.981638365E+20  3.062082980E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.412844166E+15 -4.882148437E+20 -5.424609375E+19 -4.641054688E+20  1.604011672E+36  2.802698577E+20  3.118561723E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
 # Simulation Res
           # time                x                y                z             Mass           Radius      Temperature             n_SN         Eint_inj           Ek_inj
  1.414942393E+15 -1.386289063E+20  2.109570312E+20  1.506835938E+20  1.361589808E+36  2.410956929E+20  3.673800561E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.417021508E+15 -7.564316406E+20  2.983535156E+20  9.041015625E+18  1.823153167E+36  1.476732339E+20  2.743713196E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.419132892E+15 -4.641054688E+20 -5.846523437E+20  4.219140625E+19  6.292043904E+35  3.013689918E+20  7.950054829E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.421237950E+15  1.958886719E+20  2.742441406E+20 -4.520507812E+19  1.488956752E+36  2.139718263E+20  3.359539755E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.423325515E+15  1.958886719E+20  2.742441406E+20 -4.520507812E+19  1.893799529E+36  2.169827501E+20  2.641361625E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.425435290E+15  1.958886719E+20  2.742441406E+20 -4.520507812E+19  1.465207210E+36  2.169827501E+20  3.413994532E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.427545967E+15 -3.013671875E+19 -6.328710937E+20 -1.386289063E+20  1.458208246E+35  3.013690496E+20  3.430380685E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.429638817E+15 -3.013671875E+19 -6.328710937E+20 -1.386289063E+20  8.672007952E+34  3.013690473E+20  5.768225110E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.431741018E+15 -3.013671875E+19 -6.328710937E+20 -1.386289063E+20  4.185426538E+34  3.013690496E+20  1.195149254E+08  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.433847112E+15 -3.013671875E+19 -6.328710937E+20 -1.386289063E+20  2.720276090E+34  3.013690496E+20  1.838860923E+08  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.435943157E+15  4.671191406E+19 -7.534179687E+18  3.541064453E+20  1.635941554E+36  8.438045688E+19  3.057694444E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.438051647E+15 -3.013671875E+19 -6.328710937E+20 -1.386289063E+20  2.526324039E+34  3.013690468E+20  1.980034756E+08  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.440154524E+15 -2.606826172E+20  1.823271484E+20 -1.762998047E+20  1.620282803E+36  9.643470558E+19  3.087244642E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.442272293E+15 -3.013671875E+19 -6.328710937E+20 -1.386289063E+20  1.828716760E+34  3.013690496E+20  2.735365865E+08  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.444353260E+15 -6.208164062E+20 -1.024648438E+20 -9.041015625E+19  3.459404969E+35  3.013689058E+20  1.445973931E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.446464688E+15  5.394472656E+20  1.717792969E+20 -2.712304687E+19  1.544246817E+36  9.040927010E+19  3.239255117E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
 # Simulation Res
           # time                x                y                z             Mass           Radius      Temperature             n_SN         Eint_inj           Ek_inj
  1.448558668E+15 -6.208164062E+20 -1.024648438E+20 -9.041015625E+19  1.622410444E+35  3.013688906E+20  3.083196006E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.450662819E+15 -5.846523437E+20  5.002695313E+20  5.002695313E+20  1.610746680E+36  1.597195985E+20  3.105522093E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.454863736E+15  2.682167969E+20 -7.021855469E+20  5.123242188E+19  1.358205763E+36  1.356171893E+20  3.682954040E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.456979805E+15 -5.364335937E+20 -3.315039062E+20 -6.690351562E+20  7.399223648E+34  2.732232875E+20  6.760451690E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.459066940E+15 -6.630078125E+19  7.413632812E+20  1.024648438E+20  1.723901409E+36  2.471234064E+20  2.901679513E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.461188559E+15 -6.208164062E+20 -1.024648438E+20 -9.041015625E+19  2.671498236E+35  3.013689159E+20  1.872435974E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.463294472E+15 -4.520507812E+19  2.501347656E+20 -6.479394531E+20  1.696053926E+36  9.342630088E+19  2.949322144E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.465380004E+15 -4.520507812E+19  6.238300781E+20  2.441074219E+20  1.614646718E+36  1.084909163E+20  3.098020976E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.467498223E+15 -6.238300781E+20 -9.945117188E+19 -8.739648437E+19  3.877009872E+35  3.013632455E+20  1.290223540E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.469582313E+15 -6.208164062E+20 -1.024648438E+20 -9.041015625E+19  4.014463516E+35  3.013689294E+20  1.246046796E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.471686572E+15  7.368427734E+20  5.439677734E+20 -4.204072266E+20  1.786809951E+36  7.534010123E+19  2.799519556E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.473785749E+15 -6.208164062E+20 -1.024648438E+20 -9.041015625E+19  3.105908870E+35  3.013689328E+20  1.610546095E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.475912949E+15 -6.208164062E+20 -1.024648438E+20 -9.041015625E+19  3.788586854E+35  3.013689537E+20  1.320336472E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.478013822E+15 -6.208164062E+20 -1.024648438E+20 -9.041015625E+19  2.723312050E+35  3.013689640E+20  1.836810953E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.480106458E+15  5.273925781E+20  2.139707031E+20  1.898613281E+20  1.484043127E+36  1.989011662E+20  3.370663097E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.482212943E+15 -1.265742187E+20  4.279414063E+20  6.027343750E+18  5.749810792E+35  3.013687245E+20  8.699780886E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.484305407E+15 -1.265742187E+20  4.279414063E+20  6.027343750E+18  4.001930534E+35  3.013688801E+20  1.249949083E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.486404232E+15 -2.350664063E+20 -4.158867188E+20 -1.024648438E+20  1.190317182E+35  3.013689967E+20  4.202417201E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.488509899E+15 -7.021855469E+20  4.791738281E+20  1.597246094E+20  1.632217129E+36  1.205458967E+20  3.064671552E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.490621800E+15 -1.265742187E+20  4.279414063E+20  6.027343750E+18  7.965259474E+34  3.013687821E+20  6.280033210E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.492711424E+15 -1.265742187E+20  4.279414063E+20  6.027343750E+18  3.944445465E+34  3.013687707E+20  1.268165436E+08  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.494815790E+15 -1.265742187E+20  4.279414063E+20  6.027343750E+18  2.235391765E+34  3.013687710E+20  2.237732768E+08  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.496915316E+15 -6.208164062E+20  1.868476563E+20  1.506835938E+20  5.447416527E+35  3.013686187E+20  9.182718776E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.499030877E+15  2.109570313E+19  7.443769531E+20  1.295878906E+20  2.042350955E+36  2.109549667E+20  2.449240857E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
 # Simulation Res
           # time                x                y                z             Mass           Radius      Temperature             n_SN         Eint_inj           Ek_inj
  1.501115054E+15 -1.265742187E+20  4.279414063E+20  6.027343750E+18  4.290418919E+34  3.013687391E+20  1.165902327E+08  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.503223609E+15  6.117753906E+20  6.841035156E+20  6.931445312E+19  1.614235985E+36  9.945554183E+19  3.098809251E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.505330566E+15  7.835546875E+19  1.145195312E+20  3.556132812E+20  1.692254026E+36  1.687650323E+20  2.955944749E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.509532068E+15 -5.394472656E+20  4.912285156E+20  9.945117188E+19  1.654438256E+36  2.380833879E+20  3.023509270E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.511630627E+15 -3.013671875E+19  4.520507813E+20  1.024648438E+20  1.081047001E+36  3.013687406E+20  4.627189564E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.513744339E+15  7.172539063E+20 -7.293085938E+20 -1.627382812E+20  1.637028932E+36  2.290418417E+20  3.055663406E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.515836727E+15 -1.265742187E+20  4.279414063E+20  6.027343750E+18  2.186150741E+35  3.013688908E+20  2.288135629E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.520040548E+15 -2.380800781E+20  4.731464844E+20  3.405449219E+20  1.592266885E+36  1.778099724E+20  3.141564677E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.522146418E+15  5.484882812E+20 -1.747929687E+20  1.808203125E+19  1.712853720E+36  2.410952902E+20  2.920394978E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.524250826E+15  1.868476563E+20  5.484882812E+20  6.027343750E+18  1.285648935E+36  3.013686302E+20  3.890805076E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.526356320E+15  2.109570312E+20  4.158867188E+20 -7.835546875E+19  1.615583075E+36  2.380783850E+20  3.096225430E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.528449217E+15 -5.484882813E+20 -7.413632813E+20  6.027343750E+18  1.335059580E+36  3.013686799E+20  3.746806118E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.530563688E+15 -1.265742187E+20  4.279414063E+20  6.027343750E+18  3.709248916E+35  3.013687393E+20  1.348577439E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.532657166E+15 -8.890332031E+19  8.588964844E+19 -1.762998047E+20  1.515668665E+36  8.438187812E+19  3.300331741E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.534766605E+15 -1.265742187E+20  4.279414063E+20  6.027343750E+18  3.196893319E+35  3.013687989E+20  1.564709517E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.536866990E+15 -6.931445313E+20 -3.556132812E+20 -1.024648438E+20  1.224386928E+36  2.682133532E+20  4.085480893E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.538961671E+15 -3.013671875E+19  6.931445313E+20  1.747929687E+20  1.548100638E+36  2.260230269E+20  3.231191358E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.541063440E+15 -1.265742187E+20  4.279414063E+20  6.027343750E+18  1.285175579E+35  3.013688077E+20  3.892238136E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.543173361E+15  7.413632812E+20 -1.989023437E+20  6.027343750E+18  2.068417142E+36  2.441036527E+20  2.418375530E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.545265142E+15  7.413632812E+20 -1.989023437E+20  6.027343750E+18  1.759371682E+36  2.441033956E+20  2.843179444E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.547374388E+15 -7.082128906E+20  5.273925781E+20 -1.898613281E+20  1.663863325E+36  1.326001551E+20  3.006382392E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.549490815E+15 -2.350664063E+20  6.931445313E+20  1.024648438E+20  3.686496248E+35  3.013690390E+20  1.356900717E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
 # Simulation Res
           # time                x                y                z             Mass           Radius      Temperature             n_SN         Eint_inj           Ek_inj
  1.551608085E+15 -5.002695313E+20 -2.230117187E+20 -1.265742187E+20  1.071629344E+36  2.923241514E+20  4.667854075E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.555777692E+15  7.413632812E+20 -1.989023437E+20  6.027343750E+18  1.338737291E+36  2.471238454E+20  3.736513082E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.557895562E+15  7.413632812E+20 -1.989023437E+20  6.027343750E+18  2.136719964E+36  2.501310974E+20  2.341069249E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.559989867E+15  1.747929687E+20  5.605429687E+20 -6.630078125E+19  2.252273256E+35  3.013687497E+20  2.220960262E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.562099759E+15  7.413632812E+20 -1.989023437E+20  6.027343750E+18  1.171589547E+36  2.501310939E+20  4.269592037E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.566300110E+15  7.413632812E+20 -1.989023437E+20  6.027343750E+18  2.017550260E+36  2.531463144E+20  2.479348099E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.568395527E+15  7.413632812E+20 -1.989023437E+20  6.027343750E+18  1.741743995E+36  2.531464316E+20  2.871954441E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.570507526E+15 -5.213652344E+20 -2.320527344E+20 -2.109570313E+19  1.855457724E+36  1.868456607E+20  2.695943614E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.572635363E+15  7.413632812E+20 -1.989023437E+20  6.027343750E+18  1.391150185E+36  2.531462711E+20  3.595736431E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.574737820E+15 -9.794433594E+19  1.280810547E+20 -2.034228516E+20  1.465477703E+36  1.235584001E+20  3.413364387E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.576812440E+15  7.413632812E+20 -1.989023437E+20  6.027343750E+18  8.384171469E+35  2.531462999E+20  5.966253696E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.578902659E+15  7.413632812E+20 -1.989023437E+20  6.027343750E+18  1.454702962E+36  2.561604518E+20  3.438646605E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.581014685E+15 -5.243789063E+20  4.158867188E+20  4.219140625E+19  1.598818558E+36  2.953438700E+20  3.128691105E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.583124649E+15  3.073945312E+20  3.194492188E+20  2.832851563E+20  1.631912347E+36  2.260222502E+20  3.065243921E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.585227440E+15  5.364335938E+20  7.835546875E+19  6.027343750E+18  1.540154478E+36  1.687653727E+20  3.247862129E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.587332928E+15 -7.142402344E+20  3.345175781E+20 -9.041015625E+18  1.499191115E+36  1.265718373E+20  3.336605555E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.589437417E+15  7.383496094E+20 -2.019160156E+20  9.041015625E+18  1.391173658E+36  2.621929567E+20  3.595675762E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.591528133E+15  3.073945312E+20 -4.882148437E+20 -4.219140625E+19  1.691282735E+36  2.139668779E+20  2.957642326E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.593637087E+15  4.038320312E+20 -6.931445313E+20 -1.386289063E+20  1.555176367E+36  2.953444092E+20  3.216490109E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.595728172E+15  7.413632812E+20 -1.989023437E+20  6.027343750E+18  1.321780491E+36  2.682141220E+20  3.784447899E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.597856849E+15  7.413632812E+20 -1.989023437E+20  6.027343750E+18  1.368425273E+36  2.712348179E+20  3.655449442E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.599928011E+15  7.413632812E+20 -1.989023437E+20  6.027343750E+18  1.285062977E+36  2.742424153E+20  3.892579189E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.602041004E+15  7.413632812E+20 -1.989023437E+20  6.027343750E+18  1.074219916E+36  2.772595950E+20  4.656597151E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.604149906E+15  7.413632812E+20 -1.989023437E+20  6.027343750E+18  2.159667064E+36  2.832883552E+20  2.316194698E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.606253005E+15  7.534179687E+20 -3.556132812E+20 -1.989023437E+20  2.248264749E+35  3.013690440E+20  2.224920088E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.608339944E+15  3.556132812E+20  5.123242188E+20  9.041015625E+19  1.702285526E+36  2.591776522E+20  2.938525485E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.610452137E+15  7.413632812E+20 -1.989023437E+20  6.027343750E+18  1.816825899E+36  2.923246626E+20  2.753268437E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.612559835E+15  7.413632812E+20 -1.989023437E+20  6.027343750E+18  1.206821942E+36  2.953438404E+20  4.144944028E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.614643343E+15  3.315039063E+20  4.279414063E+20  3.013671875E+19  1.520482174E+36  2.109600250E+20  3.289883622E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.616756636E+15 -5.484882813E+20  3.797226563E+20 -1.145195312E+20  1.666432214E+36  2.350735428E+20  3.001747903E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.618850251E+15 -1.747929687E+20 -9.041015625E+19  1.627382812E+20  1.630403114E+36  2.320513080E+20  3.068081359E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.620956209E+15 -1.506835938E+20  4.158867188E+20 -6.027343750E+18  5.133447079E+35  3.013686781E+20  9.744347853E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
 # Simulation Res
           # time                x                y                z             Mass           Radius      Temperature             n_SN         Eint_inj           Ek_inj
  1.623082743E+15 -4.761601562E+20  7.051992188E+20  6.027343750E+18  3.170042169E+35  3.013688729E+20  1.577963048E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.625179118E+15 -5.484882813E+20  3.797226563E+20 -1.145195312E+20  1.397001543E+36  2.441048024E+20  3.580675645E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.627278422E+15 -5.484882813E+20  3.797226563E+20 -1.145195312E+20  1.279773963E+36  2.471230957E+20  3.908666333E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.629391225E+15 -5.484882813E+20  3.797226563E+20 -1.145195312E+20  1.523424341E+36  2.501321959E+20  3.283529919E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.631470420E+15  1.838339844E+20 -3.164355469E+20 -2.109570313E+19  1.562340345E+36  1.386290208E+20  3.201741168E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.633571581E+15  1.280810547E+20 -4.972558594E+19  1.160263672E+20  1.548813414E+36  1.054781299E+20  3.229704338E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.635697716E+15 -4.219140625E+19 -7.293085938E+20  6.931445313E+20  1.614444690E+36  1.065605897E+20  3.098408655E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.637810528E+15  5.002695313E+20 -1.506835938E+20 -6.810898438E+20  1.451649907E+36  2.698922656E+20  3.445878637E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
